timestamp	x	y	z
3420	-0.787	7.522	-9.545
3430	-0.498	7.055	-9.437
3440	-0.428	6.799	-9.718
3450	0.178	6.262	-9.873
3460	0.276	5.702	-9.864
3470	0.063	5.331	-9.519
3480	0.228	4.345	-8.355
3490	-0.287	3.928	-8.008
3500	0.254	2.918	-5.2
3510	0.348	1.572	-3.912
3520	1.293	1.349	-2.576
3530	1.408	0.784	-1.407
3540	1.827	0.109	0.577
3550	2.28	-0.022	2.431
3560	2.239	0.212	3.819
3570	1.789	0.277	4.7
3580	0.132	0.09	4.377
3590	-1.13	-0.461	5.718
3600	-1.846	-0.992	6.824
3610	-2.382	-1.677	7.612
3620	-2.638	-2.474	8.234
3630	-3.26	-3.482	9.125
3640	-3.328	-4.662	10.343
3650	-2.583	-5.785	10.343
3660	-2.2	-6.571	10.343
3670	-1.946	-6.958	10.343
3680	-1.74	-7.121	10.343
3690	-2.147	-6.951	10.343
3700	-2.506	-6.381	9.616
3710	-2.65	-5.555	8.804
3720	-2.928	-4.535	7.82
3730	-2.889	-3.425	6.903
3740	-3.095	-2.113	5.244
3750	-3.208	-0.824	3.884
3760	-3.361	0.286	2.644
3770	-3.148	1.524	1.626
3780	-2.928	2.678	0.441
3790	-2.952	3.703	-0.756
3800	-2.947	4.759	-2.14
3810	-2.569	5.745	-3.253
3820	-2.128	6.454	-4.309
3830	-1.472	6.784	-5.068
3840	-1.379	7.036	-6.335
3850	-0.337	6.751	-5.99
3860	0.58	6.638	-6.698
3870	0.644	6.471	-7.465
3880	1.154	5.891	-7.369
3890	1.636	5.42	-7.113
3900	2.201	5.393	-7.39
3910	2.292	4.634	-6.777
3920	2.828	5.197	-7.929
3930	2.876	5.269	-7.946
3940	3.02	5.238	-7.915
3950	2.739	5.149	-8.236
3960	2.778	5.293	-8.956
3970	2.785	5.446	-9.325
3980	2.612	5.716	-9.459
3990	2.385	6.059	-9.428
4000	2.768	6.684	-9.552
4010	2.615	7.074	-9.169
4020	1.669	7.273	-8.853
4030	0.74	6.607	-7.508
4040	-0.584	5.463	-4.79
4050	-1.118	5.563	-3.102
4060	-2.399	3.839	-1.288
4070	-3.335	2.762	1.799
4080	-4.757	-0.247	5.033
4090	-4.362	-3.441	8.955
4100	-2.178	-5.804	10.343
4110	-1	-8.017	10.343
4120	0.601	-9.42	10.343
4130	1.085	-10.363	10.343
4140	0.623	-10.837	10.343
4150	0.316	-10.456	10.343
4160	0.647	-9.92	10.343
4170	-0.198	-8.958	10.343
4180	-0.435	-7.746	9.781
4190	-1.307	-7.011	9.031
4200	-1.977	-6.082	8.672
4210	-1.812	-5.512	7.691
4220	-1.314	-5.077	5.962
4230	-0.45	-4.397	4.016
4240	0.285	-3.468	1.966
4250	0.771	-2.309	0.223
4260	1.26	-0.975	-1.319
4270	1.339	0.5	-2.712
4280	1.377	1.874	-3.782
4290	1.363	3.064	-4.034
4300	1.466	4.721	-4.809
4310	1.305	5.791	-5.501
4320	1.717	6.744	-6.378
4330	2.301	7.182	-7.062
4340	3.18	7.447	-8.295
4350	4.035	7.766	-9.04
4360	4.075	8.336	-9.598
4370	4.873	7.776	-10.532
4380	5.474	9.392	-10.752
4390	4.83	9.756	-13.148
4400	4.932	10.708	-11.932
4410	4.027	10.979	-11.717
4420	3.099	11.084	-12.418
4430	2.342	11.13	-12.452
4440	2.316	10.4	-11.793
4450	1.418	10.031	-11.841
4460	0.513	9.016	-11.063
4470	-0.273	7.855	-10.201
4480	-1.75	6.001	-8.851
4490	-3.191	4.737	-6.217
4500	-3.059	2.836	-4.084
4510	-4.101	0.152	-0.646
4520	-2.276	-2.527	2.016
4530	-1.494	-6.535	4.47
4540	-0.433	-7.27	6.439
4550	0.575	-9.446	9.316
4560	2.119	-11.05	10.343
4570	2.478	-11.28	10.343
4580	1.873	-10.545	10.343
4590	0.048	-9.659	10.343
4600	-1.405	-8.534	10.343
4610	-2.516	-7.315	9.644
4620	-3.256	-5.852	8.823
4630	-3.77	-4.825	8.289
4640	-3.39	-3.824	7.147
4650	-3.055	-3.283	6.489
4660	-2.466	-3.202	6.601
4670	-1.211	-3.195	5.493
4680	-0.756	-2.692	4.423
4690	0.324	-1.756	3.185
4700	1.049	-0.915	1.985
4710	1.25	-0.039	0.704
4720	1.54	1.314	-0.811
