timestamp	x	y	z
3070	2.151	-2.77	-5.019
3080	1.849	-3.773	-5.144
3090	1.469	-4.173	-5.386
3100	0.966	-4.425	-5.311
3110	1.56	-4.997	-5.702
3120	1.589	-5.646	-6.513
3130	0.672	-5.753	-6.815
3140	0.48	-5.181	-7.186
3150	0.894	-5.097	-6.942
3160	1.227	-5.844	-6.444
3170	1.347	-6.17	-5.979
3180	1.756	-4.98	-5.4
3190	1.761	-4.834	-5.125
3200	2.022	-5.105	-4.866
3210	1.579	-4.944	-4.737
3220	1.531	-3.821	-4.392
3230	2.498	-3.227	-4.004
3240	2.592	-2.988	-3.568
3250	1.873	-2.148	-3.001
3260	1.701	-1.326	-2.594
3270	2.637	-1.41	-2.45
3280	2.589	-1.283	-1.931
3290	1.768	-0.462	-1.373
3300	1.203	0.263	-0.719
3310	1.136	0.754	-0.477
3320	0.751	0.948	-0.336
3330	0.327	0.618	0.119
3340	0.178	0.486	0.305
3350	0.942	1.015	0.665
3360	0.849	1.721	1.34
3370	0.154	2.04	2.094
3380	-0.305	2.787	2.707
3390	-0.372	3.522	3.267
3400	-0.375	3.505	3.835
3410	-0.492	3.155	4.155
3420	-0.332	3.416	4.368
3430	-0.435	3.807	3.949
3440	-1.237	4.441	3.53
3450	-1.443	4.544	3.504
3460	-0.787	3.268	3.03
3470	-0.502	3.163	2.733
3480	-0.657	3.313	2.618
3490	-0.849	3.357	2.944
3500	-0.684	3.986	3.313
3510	-0.454	4.628	3.396
3520	-0.748	5.116	3.875
3530	-0.459	4.408	4.258
3540	0.379	3.153	4.244
3550	0.456	1.879	4.402
3560	0.399	1.02	4.737
3570	0.743	1.056	4.692
3580	0.458	2.327	4.644
3590	-0.169	4.278	4.881
3600	-0.703	5.351	5.226
3610	-0.545	4.994	5.424
3620	-0.336	4.238	5.597
3630	0.224	4.02	5.738
3640	0.892	4.661	5.819
3650	0.739	5.605	6.018
3660	0.786	6.859	6.087
3670	0.911	7.393	6.344
3680	0.731	7.262	6.32
3690	1.038	7.578	6.075
3700	0.698	8.356	5.647
3710	0.784	9.38	5.606
3720	0.818	9.854	5.278
3730	0.14	9.95	4.4
3740	-0.648	10.226	3.648
3750	-1.306	10.882	3.04
3760	-1.677	11.504	2.987
3770	-1.608	12.143	3.006
3780	-1.55	12.227	3.044
3790	-1.704	12.864	3.02
3800	-1.96	13.259	2.987
3810	-2.158	13.034	2.503
3820	-3.353	12.567	1.78
3830	-4.469	12.452	1.084
3840	-4.529	11.921	-0.018
3850	-4.419	11.212	-1.258
3860	-4.411	10.841	-2.247
3870	-4.562	10.783	-3.451
3880	-4.545	10.793	-4.428
3890	-4.148	9.292	-4.531
3900	-4.342	7.175	-3.947
3910	-4.689	6.278	-3.652
3920	-4.057	7.125	-3.753
3930	-4.565	8.552	-3.805
3940	-5.328	9.965	-3.839
3950	-5.462	10.922	-4.732
3960	-6.296	10.046	-6.099
3970	-5.687	8.492	-6.051
3980	-4.711	7.027	-8.551
3990	-7.328	6.258	-8.199
4000	-7.505	5.973	-6.317
4010	-5.649	7.956	-5.915
4020	-6.411	9.009	-4.665
4030	-7.792	8.121	-3.923
4040	-7.158	6.953	-3.339
4050	-6.422	6.342	-2.965
4060	-6.741	6.917	-2.757
4070	-6.466	7.417	-2.594
4080	-5.424	7.482	-2.592
4090	-4.847	7.427	-2.738
4100	-4.77	7.149	-2.489
4110	-4.917	5.425	-2.63
4120	-4.498	3.835	-3.2
4130	-4.155	4.017	-3.281
4140	-4.031	4.209	-3.566
4150	-3.573	3.689	-4.169
4160	-3.523	3.369	-4.804
4170	-2.982	3.239	-5.247
4180	-2.106	3.304	-5.912
4190	-1.816	3.407	-6.125
4200	-1.313	2.66	-5.905
4210	-0.375	0.891	-5.766
4220	0.075	-0.314	-5.733
4230	0.645	-0.68	-5.661
4240	0.482	-0.903	-5.749
4250	0.224	-1.24	-5.568
4260	0.482	-1.317	-5.623
4270	0.566	-1.018	-5.682
4280	0.36	-2.919	-6.056
4290	0.885	-2.816	-6.434
4300	1.603	-3.73	-6.097
4310	2.115	-4.796	-6.051
4320	1.701	-4.168	-6.178
4330	1.39	-2.993	-6.432
4340	1.275	-3.781	-7.627
4350	1.488	-4.954	-8.929
4360	1.589	-5.641	-9.374
4370	1.758	-6.139	-9.726
4380	1.988	-6.17	-9.93
4390	2.482	-5.921	-9.736
4400	2.604	-5.009	-8.752
4410	2.206	-4.264	-7.746
4420	2.438	-3.457	-6.822
4430	2.788	-2.916	-6.006
4440	2.898	-2.876	-5.685
4450	2.721	-2.545	-5.575
4460	2.594	-2.526	-5.263
4470	2.822	-2.533	-5.505
4480	2.534	-2.512	-5.553
4490	2.45	-2.231	-5.421
4500	2.786	-1.293	-4.84
4510	2.623	-0.287	-3.803
4520	2.359	0.565	-2.759
4530	2.527	0.539	-2.108
4540	2.891	0.297	-1.919
4550	2.436	0.565	-1.557
4560	1.835	0.9	-1.162
4570	1.596	0.958	-1.184
4580	1.347	1.925	-1.088
4590	0.983	2.847	-0.501
4600	0.849	2.962	-0.209
4610	0.822	2.425	0.26
4620	1.215	1.97	0.32
4630	1.019	2.543	0.523
4640	0.554	4.075	1.005
4650	0.202	3.862	1.299
4660	0.372	2.789	1.098
4670	0.025	2.741	1.443
4680	0.411	4.412	2.096
4690	0.461	5.37	2.752
4700	-0.688	5.066	2.573
4710	-1.512	4.992	2.841
4720	-1.237	4.918	2.716
4730	-1.232	5.432	2.489
4740	-2.233	5.097	2.144
4750	-2.982	4.779	1.922
4760	-2.793	4.958	1.658
4770	-2.934	5.112	1.601
4780	-3.231	5.32	2.046
4790	-2.831	5.181	2.364
4800	-2.374	4.479	2.973
4810	-2.281	3.771	3.368
4820	-2.441	4.695	3.691
4830	-2.613	5.377	4.412
4840	-2.395	4.934	4.701
4850	-2.111	4.791	4.996
4860	-1.675	4.98	5.147
4870	-1.186	5.143	5.135
4880	-1.055	4.867	5.254
4890	-1.067	4.384	5.305
4900	-0.901	4.635	5.261
4910	-0.83	5.887	5.554
4920	-0.583	7.283	6.277
4930	-0.016	7.467	7.218
4940	0.3	7.218	7.282
4950	0.636	7.647	7.443
4960	0.499	8.023	7.297
4970	0.583	8.559	7.064
4980	0.861	8.779	7.036
4990	0.695	9.074	6.988
5000	0.327	10.223	6.698
5010	0.657	11.178	5.858
5020	0.332	10.932	5.056
5030	-0.351	10.307	4.378
5040	-0.435	9.866	4.043
5050	-0.6	8.937	3.437
5060	-1.804	8.806	3.329
5070	-2.233	9.984	3.696
5080	-2.307	10.87	3.66
5090	-2.644	10.625	3.751
5100	-2.541	9.91	3.269
5110	-2.424	9.783	2.738
5120	-3.71	9.56	1.747
5130	-4.656	9.668	1.038
5140	-5.223	9.67	0.332
5150	-5.089	9.481	0.315
5160	-4.301	10.135	-0.128
5170	-4.198	10.941	-1.325
5180	-4.165	10.472	-1.998
5190	-3.241	8.466	-2.812
5200	-3.169	6.783	-4.588
5210	-4.091	6.699	-4.447
5220	-2.561	7.774	-5.39
5230	-3.856	6.864	-6.757
