timestamp	x	y	z
1990	-0.08	0.189	-0.211
2000	-0.092	0.168	-0.168
2010	0.002	0.177	-0.182
2020	0.054	0.141	-0.211
2030	0.112	0.094	-0.187
2040	0.114	0.065	-0.115
2050	0.105	0.072	-0.036
2060	0.03	0.07	-0.063
2070	0.047	0.127	-0.046
2080	-0.022	0.041	-0.003
2090	-0.087	0.017	0.002
2100	-0.2	-0.043	0.072
2110	-0.214	-0.12	-0.063
2120	-0.171	-0.029	0.024
2130	-0.049	-0.062	-0.003
2140	0.045	-0.048	-0.046
2150	0.042	0.024	-0.142
2160	0.011	0.024	-0.194
2170	-0.037	0.05	-0.204
2180	-0.068	0.01	-0.127
2190	-0.046	-0.033	-0.072
2200	0.066	-0.146	-0.003
2210	0.081	-0.062	0.012
2220	0.04	-0.064	-0.031
2230	0.045	-0.12	-0.077
2240	0.145	-0.017	-0.225
2250	-0.022	0.046	-0.23
2260	-0.269	-0.194	-0.101
2270	-0.147	-0.167	0.043
2280	-0.03	-0.263	0.079
2290	-0.025	-0.28	0.191
2300	-0.025	-0.294	0.165
2310	0.131	-0.246	0.103
2320	0.097	-0.175	0.1
2330	-0.025	-0.048	-0.077
2340	-0.087	0.117	-0.266
2350	-0.135	0.261	-0.288
2360	-0.197	0.287	-0.347
2370	-0.192	0.187	-0.381
2380	-0.125	0.084	-0.256
2390	-0.142	0.038	-0.134
2400	-0.164	-0.043	-0.055
2410	-0.113	-0.103	0.031
2420	0.011	-0.153	0.131
2430	0.042	-0.227	0.189
2440	0.045	-0.191	0.143
2450	0.174	-0.218	0.131
2460	0.184	-0.211	0.1
2470	0.195	-0.189	0.019
2480	0.181	-0.129	-0.103
2490	0.09	0.005	-0.232
2500	0.014	0.132	-0.216
2510	-0.027	0.077	-0.139
2520	-0.08	-0.007	-0.146
2530	-0.106	-0.234	-0.199
2540	-0.044	0.12	0.036
2550	0.145	-0.155	-0.041
2560	0.155	-0.163	0.107
2570	0.1	-0.199	0.074
2580	0.121	-0.146	-0.019
2590	-0.087	-0.029	-0.089
2600	-0.018	0.141	-0.185
2610	0.109	0.192	-0.264
2620	0.179	0.216	-0.292
2630	0.246	0.23	-0.316
2640	0.155	0.235	-0.256
2650	0.09	0.244	-0.228
2660	0.085	0.177	-0.225
2670	-0.056	0.225	-0.264
2680	-0.054	0.283	-0.247
2690	-0.044	0.29	-0.149
2700	-0.121	0.196	-0.098
2710	-0.3	0.189	-0.07
2720	-0.176	0.041	-0.122
2730	-0.104	-0.009	-0.067
2740	-0.125	-0.043	-0.077
2750	-0.013	-0.057	-0.051
2760	0.016	-0.093	-0.103
2770	0.073	-0.081	-0.11
2780	0.052	-0.06	-0.019
2790	0.03	-0.009	-0.024
2800	-0.075	-0.007	-0.06
2810	-0.207	-0.055	0.017
2820	-0.197	-0.1	0.007
2830	-0.195	-0.038	-0.11
2840	-0.149	-0.074	0.014
2850	-0.077	-0.086	-0.041
2860	-0.061	-0.139	-0.082
2870	-0.01	-0.088	-0.096
2880	0.112	-0.098	-0.134
2890	0.112	-0.084	-0.201
2900	0.045	-0.12	-0.199
2910	-0.073	-0.182	-0.103
2920	-0.087	-0.258	-0.096
2930	-0.01	-0.273	-0.024
2940	0.107	-0.364	0
2950	-0.058	-0.33	0.012
2960	0.035	-0.282	0.005
2970	0.021	-0.256	0.045
2980	-0.027	-0.234	-0.058
2990	-0.001	-0.153	-0.139
3000	0.145	0.005	-0.232
3010	0.009	0.086	-0.216
3020	0.059	0.079	-0.276
3030	-0.099	0.094	-0.204
3040	-0.037	0.055	-0.127
3050	-0.058	-0.045	-0.065
3060	0.047	-0.088	-0.122
3070	0.059	-0.12	-0.017
3080	0.025	-0.141	-0.024
3090	0.057	-0.136	-0.015
3100	0.049	-0.163	-0.036
3110	0.042	-0.136	-0.029
3120	0.097	-0.108	-0.163
3130	0.006	-0.033	-0.185
3140	-0.063	-0.026	-0.228
3150	-0.056	-0.031	-0.23
3160	-0.063	0.031	-0.206
3170	-0.032	0.062	-0.201
3180	-0.061	0.077	-0.209
3190	-0.147	0.005	-0.201
3200	-0.283	-0.069	-0.199
3210	-0.14	-0.127	-0.101
3220	-0.133	-0.155	-0.11
3230	-0.085	-0.115	-0.12
3240	-0.003	-0.048	-0.18
3250	0.076	-0.045	-0.139
3260	0.057	-0.076	-0.096
3270	-0.01	-0.127	-0.007
3280	-0.089	-0.282	-0.003
3290	-0.188	-0.304	0.012
3300	-0.314	-0.258	-0.005
3310	-0.314	-0.129	-0.086
3320	-0.283	-0.069	-0.206
3330	-0.286	-0.041	-0.24
3340	-0.257	-0.067	-0.242
3350	-0.25	0.007	-0.242
3360	-0.133	-0.041	-0.211
3370	-0.075	-0.11	-0.192
3380	0.057	0.019	-0.187
3390	-0.025	-0.045	-0.237
3400	0.016	-0.117	-0.192
3410	-0.008	-0.076	-0.137
3420	-0.034	-0.129	-0.024
3430	0.018	-0.175	-0.07
3440	0.016	-0.215	-0.106
3450	-0.116	-0.294	-0.022
3460	-0.099	-0.246	-0.101
3470	-0.077	-0.292	-0.122
3480	-0.01	-0.299	-0.122
3490	-0.013	-0.345	-0.146
3500	0.006	-0.321	-0.134
3510	-0.065	-0.234	-0.175
3520	-0.087	-0.211	-0.144
3530	-0.082	-0.254	-0.173
3540	-0.054	-0.189	-0.043
3550	-0.03	-0.191	-0.113
3560	-0.077	-0.189	-0.005
3570	-0.159	-0.175	0.038
3580	-0.214	-0.184	0.019
3590	-0.195	-0.16	0.033
3600	-0.195	-0.148	-0.015
3610	-0.164	-0.148	-0.041
3620	-0.121	-0.088	-0.039
3630	-0.063	-0.112	0.005
3640	-0.219	-0.096	-0.096
3650	-0.259	-0.017	-0.163
3660	-0.212	-0.007	-0.144
3670	-0.286	0.084	-0.165
3680	-0.396	0.168	-0.18
3690	-0.391	0.115	-0.165
3700	-0.31	0.079	-0.153
3710	-0.348	0.003	-0.072
3720	-0.281	-0.079	-0.103
3730	-0.176	-0.029	-0.065
3740	-0.156	-0.1	-0.11
3750	-0.063	-0.043	-0.063
3760	-0.068	-0.115	-0.039
3770	-0.054	-0.175	-0.053
3780	-0.07	-0.234	0.017
3790	-0.032	-0.27	-0.051
3800	-0.015	-0.187	-0.051
3810	0.006	-0.187	-0.034
3820	0.014	-0.088	-0.024
3830	0.014	-0.146	0.009
3840	0.023	-0.179	0.084
3850	0.002	-0.182	0.055
3860	-0.044	-0.184	0.112
3870	0.011	-0.127	0.033
3880	0.045	-0.177	0.057
3890	0.018	-0.222	0.127
3900	0.083	-0.184	0.062
3910	0.047	-0.105	0.05
3920	0.109	-0.045	-0.012
3930	0.088	-0.088	-0.029
3940	0.061	-0.143	-0.115
3950	0.045	-0.05	-0.027
3960	0.061	-0.079	-0.06
3970	0.097	-0.055	-0.089
3980	0.1	-0.074	-0.048
3990	0.093	-0.021	0.019
4000	0.025	-0.055	0.021
4010	-0.097	0.003	0.028
4020	-0.082	0.019	0.021
4030	-0.176	-0.033	-0.007
4040	-0.125	-0.057	0.06
4050	-0.044	-0.048	-0.046
4060	-0.051	0.082	0.012
4070	-0.03	0.034	0.064
4080	-0.061	0.055	0.222
4090	0.054	0.05	0.266
4100	0.042	-0.091	0.349
4110	0.064	-0.057	0.383
4120	0.148	-0.041	0.467
4130	0.234	0.024	0.433
4140	0.303	-0.024	0.435
4150	0.392	0.043	0.337
4160	0.346	0.108	0.208
4170	0.222	0.225	0.028
4180	0.15	0.333	-0.029
4190	-0.025	0.285	-0.01
4200	-0.089	0.28	-0.067
4210	-0.14	0.182	-0.031
4220	-0.073	0.189	0.014
4230	-0.034	0.149	0.081
4240	0.002	0.106	0.158
4250	-0.003	0.098	0.352
4260	0.021	0.058	0.328
4270	-0.099	0.103	0.309
4280	-0.013	0.175	0.349
4290	0.081	0.177	0.316
4300	0.042	0.268	0.258
4310	0.105	0.206	0.201
4320	0.102	0.187	0.256
4330	0.04	0.151	0.234
4340	-0.022	0.127	0.201
4350	0.021	0.146	0.182
4360	0.04	0.146	0.107
4370	0.006	0.268	0.057
4380	0.042	0.355	-0.015
4390	0.073	0.417	-0.053
4400	0.042	0.388	-0.015
4410	0.045	0.319	0.026
4420	-0.015	0.163	0.069
4430	0.035	0.024	0.127
4440	0.002	-0.029	0.134
4450	0.085	-0.076	0.203
4460	0.059	-0.153	0.208
4470	0.09	-0.175	0.208
4480	0.191	-0.234	0.208
4490	0.227	-0.194	0.244
4500	0.198	-0.213	0.266
4510	0.2	-0.06	0.297
4520	0.207	-0.05	0.249
4530	0.198	-0.019	0.273
4540	0.069	0.079	0.285
4550	0.03	0.163	0.222
4560	-0.087	0.163	0.218
4570	-0.094	0.201	0.127
4580	-0.183	0.278	0.076
4590	-0.109	0.333	-0.094
4600	-0.03	0.41	-0.13
4610	-0.049	0.366	-0.089
4620	-0.01	0.252	-0.063
4630	0.052	0.237	-0.039
4640	0.054	0.182	0.038
4650	0.109	0.101	0.069
4660	0.054	0.079	0.064
4670	0.071	0.077	0.189
4680	0.148	-0.009	0.311
4690	0.274	-0.029	0.342
4700	0.392	-0.05	0.435
4710	0.334	-0.055	0.333
4720	0.38	-0.057	0.404
4730	0.466	-0.043	0.404
4740	0.447	0.005	0.39
4750	0.44	-0.009	0.378
4760	0.31	0.091	0.33
4770	0.184	0.189	0.172
4780	0.073	0.244	0.074
4790	0.128	0.182	0.103
4800	0.174	0.127	-0.043
4810	0.282	0.23	0.026
4820	0.325	0.261	-0.015
4830	0.363	0.326	-0.039
4840	0.306	0.314	-0.015
4850	0.205	0.295	0.048
4860	-0.006	0.297	0.014
4870	0.03	0.323	0.096
4880	-0.133	0.287	0.119
4890	-0.125	0.256	0.069
4900	-0.082	0.287	0.026
4910	0.009	0.29	0.098
4920	0.095	0.287	0.124
4930	0.234	0.247	0.143
4940	0.284	0.218	0.196
4950	0.251	0.22	0.17
4960	0.124	0.137	0.16
4970	-0.001	0.12	0.285
4980	-0.123	-0.014	0.361
4990	-0.279	-0.069	0.33
5000	-0.31	-0.029	0.33
5010	-0.18	0.062	0.273
5020	-0.087	0.204	0.196
5030	0.085	0.29	0.026
5040	0.265	0.328	-0.058
5050	0.243	0.357	-0.17
5060	0.306	0.434	-0.132
5070	0.31	0.431	-0.244
5080	0.373	0.383	-0.206
5090	0.365	0.362	-0.24
5100	0.327	0.347	-0.127
5110	0.344	0.244	-0.077
5120	0.389	0.206	0.028
5130	0.5	0.216	0.088
5140	0.497	0.307	0.031
5150	0.43	0.331	0.115
5160	0.251	0.378	0.129
5170	0.16	0.359	0.172
5180	0.112	0.302	0.175
5190	0.03	0.254	0.242
5200	0.033	0.223	0.172
5210	0.073	0.218	0.124
5220	0.14	0.173	0.091
5230	0.215	0.201	0.048
5240	0.198	0.223	-0.017
5250	0.212	0.194	0.014
5260	0.157	0.149	-0.065
5270	0.021	0.17	-0.13
5280	0.064	0.192	-0.077
5290	0.049	0.189	-0.127
5300	0.071	0.18	-0.151
5310	0.049	0.242	-0.039
5320	-0.02	0.247	0.043
5330	-0.039	0.204	0.074
5340	-0.075	0.173	-0.003
5350	0.083	0.12	0.052
5360	-0.025	0.177	0.119
5370	-0.008	0.192	0.158
5380	0.078	0.137	0.096
5390	0.105	0.096	0.093
5400	0.169	0.022	0.084
5410	0.167	0.015	0.103
5420	0.215	0.036	0.076
5430	0.31	0.036	0.067
5440	0.265	0.015	0.012
5450	0.339	0.065	0.091
5460	0.263	0.091	0.081
5470	0.198	0.038	0.143
5480	0.222	0.022	0.17
5490	0.224	0.022	0.189
5500	0.176	0.137	0.206
5510	0.035	0.134	0.163
5520	0.073	0.204	0.17
5530	0.102	0.108	0.064
5540	0.059	0.117	0.146
5550	0.04	0.113	0.014
5560	0.186	0.132	0.052
5570	0.239	0.122	-0.098
5580	0.241	0.232	-0.137
5590	0.198	0.304	-0.142
5600	0.164	0.295	-0.055
5610	0.057	0.192	0.017
5620	-0.015	0.06	0.026
5630	-0.089	0.084	0.074
5640	-0.159	0.153	0.024
5650	-0.13	0.177	-0.031
5660	-0.08	0.149	-0.086
5670	-0.042	0.18	-0.053
5680	0.018	0.201	-0.086
5690	0.066	0.156	-0.06
5700	-0.013	0.187	-0.084
5710	0.002	0.213	-0.12
5720	0.085	0.144	0.012
5730	-0.022	0.106	0.067
5740	0.071	0.127	0.021
5750	0.107	0.091	-0.01
5760	0.09	0.189	-0.046
5770	0.006	0.249	-0.039
5780	-0.085	0.266	-0.122
5790	-0.101	0.228	-0.017
5800	-0.171	0.149	-0.003
5810	-0.085	0.07	-0.019
5820	-0.039	0.065	-0.043
5830	0.049	0.048	-0.055
5840	0.078	0.07	-0.091
5850	0.042	0.074	-0.113
5860	0.083	0.019	-0.034
5870	0.085	0.082	-0.058
5880	0.162	0.117	-0.058
5890	0.14	0.252	-0.146
5900	0.164	0.316	-0.103
5910	0.033	0.316	-0.053
5920	-0.013	0.247	0.036
5930	-0.042	0.23	0.103
5940	0.037	0.242	0.182
5950	0.119	0.17	0.175
5960	0.219	0.185	0.131
5970	0.265	0.182	0.17
5980	0.325	0.094	0.191
5990	0.243	0.089	0.177
6000	0.27	0.084	0.175
6010	0.215	0.086	-0.003
6020	0.195	0.151	-0.041
6030	0.097	0.204	-0.12
6040	0.107	0.213	-0.165
6050	0.126	0.228	-0.036
6060	-0.018	0.194	-0.103
6070	-0.013	0.264	0.017
6080	0.061	0.156	0.04
6090	0.131	0.038	0.129
6100	0.126	0.031	0.194
6110	0.155	0.072	0.194
6120	0.145	-0.045	0.158
6130	0.234	-0.093	0.21
6140	0.286	-0.096	0.266
6150	0.284	-0.084	0.225
6160	0.298	-0.038	0.21
6170	0.243	-0.002	0.134
6180	0.212	0.072	0.1
6190	0.143	0.129	-0.012
6200	0.109	0.268	-0.036
6210	0.025	0.283	-0.027
6220	-0.039	0.252	-0.122
6230	-0.032	0.225	-0.122
6240	-0.025	0.218	-0.149
6250	-0.128	0.218	-0.134
6260	-0.018	0.412	-0.115
6270	-0.003	0.264	-0.094
6280	-0.032	0.295	-0.103
6290	-0.128	0.256	-0.132
6300	0.014	0.278	-0.007
6310	0.059	0.242	-0.058
6320	0.04	0.268	-0.024
6330	0.04	0.249	-0.005
6340	-0.01	0.422	0.014
6350	-0.168	0.484	-0.022
6360	-0.073	0.393	0.033
6370	0.014	0.343	0.007
6380	0.025	0.35	0.139
6390	0.128	0.355	0.117
6400	0.191	0.328	0.096
6410	0.253	0.34	0.196
6420	0.342	0.268	0.148
6430	0.363	0.216	0.179
